pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z,pt8_X,pt8_Y,pt8_Z
20.344539,2.778687,17.460413,21.06326,2.747153,17.682492,21.198692,2.785071,16.857214,21.120845,1.137541,15.020546,22.165482,0.971008,14.547644,20.927283,0.916166,13.892281,NaN,NaN,NaN,NaN,NaN,NaN
20.344648,2.780072,17.460781,21.063368,2.74854,17.682856,21.198108,2.787438,16.85613,21.120155,1.138537,15.019112,22.165444,0.97151,14.548094,20.926596,0.917161,13.89086,NaN,NaN,NaN,NaN,NaN,NaN
20.344757,2.781456,17.461148,21.063441,2.750438,17.683671,21.198215,2.788822,16.856495,21.120117,1.139038,15.019567,22.164891,0.973388,14.546586,20.926557,0.917661,13.891312,NaN,NaN,NaN,NaN,NaN,NaN
20.345519,2.782361,17.463429,21.06369,2.752702,17.683949,21.198978,2.789728,16.85876,21.118845,1.139851,15.019739,22.164136,0.972817,14.548729,20.926519,0.918161,13.891764,NaN,NaN,NaN,NaN,NaN,NaN
20.345737,2.78513,17.464165,21.063763,2.7546,17.684764,21.199957,2.793046,16.857321,21.118807,1.140352,15.020194,22.163545,0.975197,14.547671,20.925252,0.918973,13.891936,NaN,NaN,NaN,NaN,NaN,NaN
20.345955,2.787898,17.4649,21.063245,2.756315,17.687223,21.199407,2.795262,16.860219,21.118188,1.140671,15.022255,22.16279,0.974626,14.549814,20.925214,0.919473,13.892388,NaN,NaN,NaN,NaN,NaN,NaN
20.346316,2.791543,17.46555,21.065027,2.76004,17.687596,21.20035,2.799086,16.859231,21.117459,1.142168,15.021277,22.162895,0.976012,14.55018,20.925322,0.920853,13.892761,NaN,NaN,NaN,NaN,NaN,NaN
20.347152,2.794341,17.468652,21.065207,2.763324,17.688775,21.201327,2.802759,16.862226,21.11684,1.142486,15.023338,22.162161,0.977508,14.549205,20.924596,0.91979,13.894434,NaN,NaN,NaN,NaN,NaN,NaN
20.347479,2.798494,17.469755,21.065529,2.767487,17.689868,21.20092,2.805853,16.865038,21.11691,1.144372,15.024163,22.161512,0.978323,14.551715,20.924705,0.92117,13.894807,NaN,NaN,NaN,NaN,NaN,NaN
20.347915,2.804031,17.471226,21.065959,2.773036,17.691326,21.201935,2.811566,16.864866,21.116289,1.147253,15.023555,22.161579,0.980211,14.552531,20.924087,0.924045,13.89421,NaN,NaN,NaN,NaN,NaN,NaN
